prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,iny_co2,iny_otro,tef,tipoextraccion,profundidad,cuenca,tipo_de_recurso,tipopozo
484.63,52.5,10.25,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5534.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.36,11.49,0.0,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3107.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
818.91,58.95,0.0,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5860.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
29.27,2.1,431.87,0.0,0.0,0.0,0.0,4.23,Surgencia Natural,3275.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1013.31,98.45,66.02,0.0,0.0,0.0,0.0,29.56,Bombeo Mecánico,5858.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
429.92,61.81,10.3,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,4845.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
41.12,117.7,14.09,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3119.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
804.73,48.49,0.0,0.0,0.0,0.0,0.0,29.38,Surgencia Natural,5840.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
381.58,21.31,0.0,0.0,0.0,0.0,0.0,28.35,Bombeo Mecánico,5354.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
915.22,126.27,12.88,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,5822.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
408.34,85.37,12.88,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,5576.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
29.14,4.2,4.25,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3069.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
483.86,57.23,109.15,0.0,0.0,0.0,0.0,29.88,Bombeo Mecánico,6527.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
368.5,63.58,194.75,0.0,0.0,0.0,0.0,27.92,Bombeo Mecánico,5542.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
321.55,40.31,419.37,0.0,0.0,0.0,0.0,18.56,Bombeo Mecánico,5459.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
265.85,7.24,474.42,0.0,0.0,0.0,0.0,7.88,Surgencia Natural,3269.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
101.78,13.16,22.62,0.0,0.0,0.0,0.0,5.6,Bombeo Mecánico,5551.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
54.39,27.73,7.98,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3150.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
590.56,179.74,164.52,0.0,0.0,0.0,0.0,28.48,Bombeo Mecánico,5248.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
829.7,147.1,1122.95,0.0,0.0,0.0,0.0,13.12,Surgencia Natural,4357.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.46,6.41,7.17,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3118.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.91,13.05,7.97,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3124.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
7929.81,877.73,542.86,0.0,0.0,0.0,0.0,29.38,Surgencia Natural,6411.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
44.06,12.52,61.68,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3030.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
253.61,12.69,730.25,0.0,0.0,0.0,0.0,10.38,Surgencia Natural,3282.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
96.65,13.37,162.89,0.0,0.0,0.0,0.0,7.0,Bombeo Mecánico,5291.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6556.77,1222.02,1656.26,0.0,0.0,0.0,0.0,29.52,Surgencia Natural,6450.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
19.86,8.24,1.54,0.0,0.0,0.0,0.0,1.73,Plunger Lift,3124.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5249.02,432.68,1423.86,0.0,0.0,0.0,0.0,29.54,Surgencia Natural,6834.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
57.8,19.39,15.71,0.0,0.0,0.0,0.0,7.33,Plunger Lift,5230.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
56.93,5.22,1129.42,0.0,0.0,0.0,0.0,9.77,Surgencia Natural,5139.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
92.74,10.36,10.49,0.0,0.0,0.0,0.0,29.75,Bombeo Mecánico,3221.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
128.87,10.72,2093.84,0.0,0.0,0.0,0.0,19.17,Surgencia Natural,5335.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6891.47,788.79,508.18,0.0,0.0,0.0,0.0,29.27,Surgencia Natural,6184.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
71.63,6.57,1888.52,0.0,0.0,0.0,0.0,17.65,Surgencia Natural,5410.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
34.73,3.24,1163.29,0.0,0.0,0.0,0.0,8.77,Surgencia Natural,5426.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
59.64,81.52,43.45,0.0,0.0,0.0,0.0,27.67,Bombeo Mecánico,3272.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6353.96,1172.82,488.42,0.0,0.0,0.0,0.0,28.52,Surgencia Natural,5993.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
188.72,16.86,39.51,0.0,0.0,0.0,0.0,29.6,Surgencia Natural,5768.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
933.76,96.26,243.99,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,5680.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
67.87,30.83,0.25,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3075.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
967.5,22.9,823.09,0.0,0.0,0.0,0.0,21.54,Surgencia Natural,3164.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
368.34,67.59,217.33,0.0,0.0,0.0,0.0,19.67,Bombeo Mecánico,5374.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
59.43,33.83,0.25,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3100.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.15,1.75,156.63,0.0,0.0,0.0,0.0,6.15,Surgencia Natural,5158.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
318.61,83.32,608.8,0.0,0.0,0.0,0.0,19.67,Surgencia Natural,3199.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
185.1,99.42,8.93,0.0,0.0,0.0,0.0,29.96,Surgencia Natural,5013.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
37.08,4.35,1.99,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3400.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
209.04,18.25,9.01,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,5900.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
31.4,17.12,0.25,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3066.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
287.39,84.39,73.7,0.0,0.0,0.0,0.0,29.96,Bombeo Mecánico,5551.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.28,0.63,86.03,0.0,0.0,0.0,0.0,1.0,Surgencia Natural,3179.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
442.8,73.01,157.16,0.0,0.0,0.0,0.0,29.5,Bombeo Mecánico,5695.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
32.76,14.13,18.77,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3070.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
422.66,47.76,244.48,0.0,0.0,0.0,0.0,20.75,Bombeo Mecánico,5579.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
22.41,2.87,481.87,0.0,0.0,0.0,0.0,26.42,Surgencia Natural,5100.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.31,18.66,4.36,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3030.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
212.22,47.54,0.0,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,5085.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.3,0.64,87.84,0.0,0.0,0.0,0.0,1.0,Surgencia Natural,3192.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
708.48,182.13,4.95,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,5145.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
549.07,0.0,6.04,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,5228.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
585.4,94.9,33.41,0.0,0.0,0.0,0.0,28.83,Bombeo Mecánico,5466.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.35,20.54,0.49,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3142.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
732.56,18.55,28.5,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5688.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
575.16,77.84,28.85,0.0,0.0,0.0,0.0,29.94,Bombeo Mecánico,4818.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.03,58.62,0.25,0.0,0.0,0.0,0.0,29.08,Plunger Lift,3131.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
640.47,19.78,17.17,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5310.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.6,8.91,39.35,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3120.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1253.68,145.11,1094.12,0.0,0.0,0.0,0.0,24.98,Surgencia Natural,5861.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
43.88,17.12,7.58,0.0,0.0,0.0,0.0,23.58,Plunger Lift,3120.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
48.92,3.1,8.5,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3203.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
42.51,30.68,1.77,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,3065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
7.64,21.76,21.3,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3028.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
334.15,172.13,0.0,0.0,0.0,0.0,0.0,17.96,Surgencia Natural,5076.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
840.2,107.72,91.67,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4697.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
142.34,18.19,2196.46,0.0,0.0,0.0,0.0,27.0,Surgencia Natural,6470.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
558.12,59.99,273.57,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4572.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
696.15,62.13,368.99,0.0,0.0,0.0,0.0,25.13,Bombeo Mecánico,5672.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
51.7,17.62,2.46,0.0,0.0,0.0,0.0,26.88,Plunger Lift,3078.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.07,19.44,4.05,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3009.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1129.17,82.42,6.1,0.0,0.0,0.0,0.0,29.5,Surgencia Natural,5404.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2.7,7.32,9.18,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3060.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1313.11,132.99,122.87,0.0,0.0,0.0,0.0,26.37,Bombeo Mecánico,5396.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
23.78,40.17,19.98,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
900.05,68.0,60.26,0.0,0.0,0.0,0.0,25.66,Bombeo Mecánico,5155.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2415.11,392.74,1416.75,0.0,0.0,0.0,0.0,27.92,Surgencia Natural,5533.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
692.33,137.4,92.64,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4730.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
678.69,72.95,396.12,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4737.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
60.84,48.24,2.45,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3083.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
848.96,77.61,232.28,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5630.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2449.93,282.52,1700.92,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5830.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
717.27,78.7,250.08,0.0,0.0,0.0,0.0,29.73,Bombeo Mecánico,5705.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.69,13.71,7.88,0.0,0.0,0.0,0.0,22.25,Plunger Lift,3062.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
530.33,71.1,429.6,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5735.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
32.63,16.45,15.41,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,3266.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
364.48,109.94,136.54,0.0,0.0,0.0,0.0,29.33,Bombeo Mecánico,5680.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
18.57,46.66,0.49,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3038.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.83,8.16,2.14,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3063.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
568.33,83.12,758.19,0.0,0.0,0.0,0.0,29.75,Bombeo Mecánico,5686.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.82,18.37,3.46,0.0,0.0,0.0,0.0,30.0,Plunger Lift,2883.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
45.39,30.71,4.16,0.0,0.0,0.0,0.0,25.58,Bombeo Mecánico,3084.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
52.82,3.86,10.63,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,3162.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1247.66,134.82,1452.0,0.0,0.0,0.0,0.0,28.0,Surgencia Natural,6385.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
165.72,11.36,61.1,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5060.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
36.41,13.21,0.89,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3074.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
422.4,55.27,230.13,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,5830.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.99,2.21,0.0,0.0,0.0,0.0,0.0,1.5,Plunger Lift,3188.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
741.44,101.02,218.24,0.0,0.0,0.0,0.0,29.35,Bombeo Mecánico,5835.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5373.63,806.76,1747.38,0.0,0.0,0.0,0.0,29.29,Surgencia Natural,7535.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1486.89,327.55,357.81,0.0,0.0,0.0,0.0,28.4,Bombeo Mecánico,5864.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
55.9,32.75,0.61,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3078.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3889.76,560.62,1953.05,0.0,0.0,0.0,0.0,29.17,Surgencia Natural,7523.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
70.21,34.48,3.67,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2244.27,311.24,1756.21,0.0,0.0,0.0,0.0,29.33,Surgencia Natural,5340.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
74.4,11.53,2.7,0.0,0.0,0.0,0.0,24.58,Plunger Lift,3102.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1787.86,285.48,474.83,0.0,0.0,0.0,0.0,29.88,Bombeo Mecánico,5910.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
381.17,30.87,37.77,0.0,0.0,0.0,0.0,29.92,Bombeo Mecánico,5833.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
513.25,45.06,17.42,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5735.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
294.35,60.32,185.83,0.0,0.0,0.0,0.0,29.79,Bombeo Mecánico,5221.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
76.04,69.58,3.74,0.0,0.0,0.0,0.0,27.33,Plunger Lift,3074.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
288.93,51.4,60.12,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5114.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
448.87,83.16,86.7,0.0,0.0,0.0,0.0,29.92,Bombeo Mecánico,5248.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
7395.84,1242.65,2806.47,0.0,0.0,0.0,0.0,29.54,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
735.94,358.86,253.1,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5814.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
388.51,122.89,23.92,0.0,0.0,0.0,0.0,18.4,Surgencia Natural,4282.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3751.85,260.19,486.59,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5930.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2134.52,409.12,1326.63,0.0,0.0,0.0,0.0,29.48,Surgencia Natural,5788.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
120.44,14.0,87.16,0.0,0.0,0.0,0.0,29.5,Bombeo Mecánico,4315.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
245.6,81.41,114.01,0.0,0.0,0.0,0.0,19.13,Bombeo Mecánico,5280.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
27.57,28.29,2.08,0.0,0.0,0.0,0.0,27.33,Gas Lift,3072.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
554.14,63.95,346.16,0.0,0.0,0.0,0.0,29.5,Bombeo Mecánico,5210.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
83.08,11.0,15.19,0.0,0.0,0.0,0.0,17.67,Bombeo Mecánico,5070.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
201.92,34.12,25.96,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5190.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
311.64,88.0,173.09,0.0,0.0,0.0,0.0,28.63,Bombeo Mecánico,5206.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1271.4,140.75,290.11,0.0,0.0,0.0,0.0,28.65,Bombeo Mecánico,5385.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
406.89,30.69,52.65,0.0,0.0,0.0,0.0,25.35,Bombeo Mecánico,5206.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4267.85,346.1,335.16,0.0,0.0,0.0,0.0,29.5,Surgencia Natural,0.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
627.11,66.79,35.88,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5378.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
502.98,57.85,20.39,0.0,0.0,0.0,0.0,25.54,Bombeo Mecánico,5702.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
567.81,86.41,91.08,0.0,0.0,0.0,0.0,28.88,Bombeo Mecánico,5726.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.34,1.37,0.17,0.0,0.0,0.0,0.0,2.0,Bombeo Mecánico,3150.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
423.31,195.87,138.06,0.0,0.0,0.0,0.0,17.71,Bombeo Mecánico,5770.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1147.39,134.1,1238.24,0.0,0.0,0.0,0.0,24.96,Surgencia Natural,6116.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
681.0,267.74,357.53,0.0,0.0,0.0,0.0,29.08,Bombeo Mecánico,5590.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
607.58,230.64,445.08,0.0,0.0,0.0,0.0,29.31,Bombeo Mecánico,5695.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
675.71,140.42,464.3,0.0,0.0,0.0,0.0,29.48,Bombeo Mecánico,5735.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
473.55,178.64,131.52,0.0,0.0,0.0,0.0,27.88,Bombeo Mecánico,5695.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
37.43,3.77,1708.96,0.0,0.0,0.0,0.0,25.0,Surgencia Natural,5907.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.04,17.73,0.0,0.0,0.0,0.0,0.0,29.83,Bombeo Mecánico,3177.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
558.57,61.25,87.21,0.0,0.0,0.0,0.0,24.21,Bombeo Mecánico,5355.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
43.52,24.66,13.9,0.0,0.0,0.0,0.0,26.58,Plunger Lift,2230.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
380.21,51.44,18.99,0.0,0.0,0.0,0.0,29.94,Bombeo Mecánico,4905.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
856.52,115.9,42.55,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,4803.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
510.5,31.46,47.49,0.0,0.0,0.0,0.0,29.44,Surgencia Natural,5293.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
49.34,34.72,1.73,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3101.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
740.79,100.25,44.85,0.0,0.0,0.0,0.0,29.6,Bombeo Mecánico,5735.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1834.5,261.73,118.99,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,5621.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.48,5.19,0.19,0.0,0.0,0.0,0.0,26.17,Plunger Lift,3077.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1120.34,172.86,137.43,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5862.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1086.78,174.8,468.47,0.0,0.0,0.0,0.0,29.98,Surgencia Natural,5369.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
120.4,0.0,485.6,0.0,0.0,0.0,0.0,6.0,Surgencia Natural,3131.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
463.11,109.93,1829.23,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5374.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
52.41,1.11,2.27,0.0,0.0,0.0,0.0,29.92,Bombeo Mecánico,3260.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
149.34,261.01,289.27,0.0,0.0,0.0,0.0,16.06,Surgencia Natural,4840.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
261.15,340.8,137.45,0.0,0.0,0.0,0.0,17.75,Surgencia Natural,4850.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2212.68,182.77,932.86,0.0,0.0,0.0,0.0,29.56,Bombeo Mecánico,5804.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
421.82,50.12,1737.31,0.0,0.0,0.0,0.0,24.88,Surgencia Natural,6157.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
410.36,82.41,213.29,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5501.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
757.48,92.83,0.0,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5381.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
340.37,73.21,1.67,0.0,0.0,0.0,0.0,29.92,Bombeo Mecánico,5268.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
719.36,115.24,235.77,0.0,0.0,0.0,0.0,25.67,Bombeo Mecánico,5730.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
897.96,130.2,86.33,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5758.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1041.62,180.32,566.52,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,5744.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
461.51,109.87,489.33,0.0,0.0,0.0,0.0,29.71,Bombeo Mecánico,4710.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
446.42,113.14,13.79,0.0,0.0,0.0,0.0,29.75,Bombeo Mecánico,5756.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
288.27,46.41,41.65,0.0,0.0,0.0,0.0,29.96,Bombeo Mecánico,5716.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
22.39,29.22,1.87,0.0,0.0,0.0,0.0,27.33,Gas Lift,3090.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
318.31,53.3,87.82,0.0,0.0,0.0,0.0,29.79,Bombeo Mecánico,4684.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
435.13,63.43,21.51,0.0,0.0,0.0,0.0,28.88,Bombeo Mecánico,4771.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
465.86,49.98,12.29,0.0,0.0,0.0,0.0,29.88,Bombeo Mecánico,4806.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
44.89,28.34,3.43,0.0,0.0,0.0,0.0,26.58,Plunger Lift,3065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
204.76,53.35,268.24,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,4640.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
64.27,6.44,42.51,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3164.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
172.12,147.18,475.08,0.0,0.0,0.0,0.0,30.0,Surgencia Natural,3939.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
7.66,19.58,12.47,0.0,0.0,0.0,0.0,24.83,Plunger Lift,3116.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.76,0.46,2424.79,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,6025.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.91,22.26,0.21,0.0,0.0,0.0,0.0,27.33,Plunger Lift,2958.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
620.04,123.61,156.12,0.0,0.0,0.0,0.0,30.0,Bombeo Mecánico,6171.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
